source,id,name,address,latitude,longitude,type,contact,task,run_time
baidu,6b3c421fd8341b9540ab9a67,四公石化加油站,河北省石家庄市藁城区南董镇西四公村,38.092448764351005,114.80644666058988,"gas_station,service_area,hospital,repair_factory",18505000263,辛集,2026-04-13T20:20:47
baidu,0ad543778de973c8ab175af2,中国海油加油站(辛集东华路),石家庄市河北省辛集市衡井线与东华路交叉口西北角,37.89145662373912,115.22301691062324,"gas_station,service_area,hospital,repair_factory","0311-83891025,956067",辛集,2026-04-13T20:20:47
baidu,dc14c60d751a10822fb96d05,赞皇县诺亚加油站,石家庄市赞皇县东王俄路赞皇县邢郭乡中学北侧约50米,37.63348741106143,114.47512162981702,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,e21dd218b7a75f243a04b1b8,丰源优能加油站,石家庄市藁城区S204,38.19390338255086,114.73677984922375,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,91f6dcd18576a55fe215f942,云峰加油站,石家庄市灵寿县X052,38.345355669759165,114.30765827272238,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,ef78bc88cf03220f08ccddd4,金通加油站,石家庄市正定县X009,38.24974120689975,114.54943316186277,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,a9600c191f4d2196f4b916eb,振东石化加油站,石家庄市高邑县岗苗大道谷兴庄幼儿园西北侧约280米,37.649310114644784,114.55000239941327,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,30436ba7e5f195a41b94c631,天益德石化加油站,石家庄市井陉县S037,38.003806600334194,114.02259148874383,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,3541651db17e6069430245ab,惠源石油加油站,石家庄市元氏县G234,37.765126936929654,114.34779298556639,"gas_station,service_area,hospital,repair_factory",15131121345,辛集,2026-04-13T20:20:47
baidu,867a619dc630b74543ab9ae3,梁家庄加油站,石家庄市藁城区果王线河北省农村信用社西北侧约50米,38.2425257834659,114.80136352613944,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,6c6bc216b2d45f8dd22dd6e6,华峰石化加油站,石家庄市藁城区廉西大街南马村村东,38.01468766807362,114.82438996716603,"gas_station,service_area,hospital,repair_factory",15031122777,辛集,2026-04-13T20:20:47
